name,age,city,salary,age_category
John,89,Sydney,160000,senior
Richard,37,Cape Town,160000,adult
Barbara,67,Cape Town,25000,senior
William,28,Sydney,150000,adult
David,63,New York,140000,adult
Karen,56,Cairo,165000,adult
John,45,Toronto,30000,adult
John,34,Mumbai,155000,adult
Jennifer,71,Mumbai,165000,senior
Thomas,95,Cape Town,105000,senior
Michael,42,Paris,50000,adult
James,16,Paris,95000,young
John,21,Rio de Janeiro,35000,adult
Mary,13,Rio de Janeiro,190000,young
Mary,60,New York,50000,adult
William,94,Cairo,170000,senior
William,41,Mumbai,195000,adult
Elizabeth,9,Tokyo,160000,young
Joseph,48,Cairo,200000,adult
William,5,Rio de Janeiro,55000,young
Mary,70,Cairo,55000,senior
Robert,65,Rio de Janeiro,110000,adult
David,77,Cairo,35000,senior
William,63,Tokyo,75000,adult
David,18,Mumbai,40000,young
Elizabeth,77,Rio de Janeiro,140000,senior
Richard,74,Rio de Janeiro,85000,senior
James,60,Cairo,45000,adult
Sarah,95,Toronto,95000,senior
Christopher,91,Moscow,105000,senior
Patricia,6,Rio de Janeiro,40000,young
Jennifer,29,Moscow,180000,adult
David,20,Cairo,150000,adult
Susan,10,Tokyo,95000,young
James,45,Tokyo,100000,adult
Susan,63,Cairo,115000,adult
Karen,10,Mumbai,35000,young
John,28,Sydney,20000,adult
James,77,Cairo,105000,senior
James,60,Cape Town,55000,adult
John,6,Cape Town,145000,young
Robert,52,Mumbai,65000,adult
Elizabeth,91,Moscow,70000,senior
Thomas,44,Toronto,35000,adult
Linda,1,Sydney,40000,young
James,78,Mumbai,50000,senior
Michael,7,Toronto,140000,young
Richard,7,Toronto,80000,young
Robert,46,Toronto,35000,adult
Susan,38,Paris,135000,adult
Christopher,18,Paris,170000,young
Jennifer,92,Rio de Janeiro,90000,senior
Linda,79,New York,190000,senior
Mary,83,New York,135000,senior
Karen,59,Tokyo,150000,adult
James,92,Cape Town,60000,senior
James,40,Sydney,120000,adult
William,18,Toronto,190000,young
Thomas,57,Cape Town,95000,adult
Thomas,42,Mumbai,80000,adult
William,28,Cape Town,200000,adult
Susan,22,Cape Town,120000,adult
Karen,84,Mumbai,150000,senior
Elizabeth,37,Paris,40000,adult
Jessica,45,Toronto,190000,adult
Jessica,27,Rio de Janeiro,75000,adult
Linda,56,Cape Town,135000,adult
John,51,Mumbai,130000,adult
Elizabeth,17,Sydney,165000,young
Karen,35,Cape Town,40000,adult
Richard,16,Toronto,80000,young
David,50,Moscow,190000,adult
Barbara,86,Paris,175000,senior
Karen,34,Moscow,150000,adult
Robert,85,Cairo,75000,senior
John,98,Tokyo,110000,senior
Christopher,82,Toronto,35000,senior
Jennifer,99,Cape Town,140000,senior
Elizabeth,25,Paris,80000,adult
Christopher,64,New York,100000,adult
Thomas,20,Paris,65000,adult
Susan,7,Sydney,160000,young
Elizabeth,80,Tokyo,120000,senior
Elizabeth,17,Toronto,100000,young
David,28,Cape Town,40000,adult
Linda,21,Cairo,160000,adult
Sarah,35,Cape Town,155000,adult
Jennifer,84,Moscow,70000,senior
Barbara,15,Tokyo,130000,young
William,39,Toronto,85000,adult
Elizabeth,31,Cape Town,140000,adult
Jessica,51,Toronto,110000,adult
Elizabeth,17,Sydney,200000,young
Jennifer,73,Mumbai,65000,senior
Patricia,79,Sydney,145000,senior
Elizabeth,35,Rio de Janeiro,135000,adult
Susan,25,Sydney,95000,adult
Karen,42,Paris,45000,adult
Joseph,61,Cairo,65000,adult
Jessica,3,Sydney,25000,young
Elizabeth,81,Paris,170000,senior
Thomas,13,New York,185000,young
Karen,27,Toronto,170000,adult
John,20,New York,30000,adult
Jennifer,32,Sydney,105000,adult
Barbara,66,Tokyo,80000,senior
Susan,31,Mumbai,60000,adult
Joseph,51,New York,65000,adult
Mary,93,Sydney,155000,senior
Sarah,96,Tokyo,65000,senior
William,42,Toronto,130000,adult
James,73,Cape Town,25000,senior
Thomas,50,Tokyo,90000,adult
Karen,42,Cape Town,20000,adult
Susan,40,Moscow,95000,adult
Sarah,98,Cape Town,120000,senior
Christopher,50,New York,150000,adult
Patricia,77,Toronto,140000,senior
Richard,59,Cape Town,180000,adult
Barbara,23,Rio de Janeiro,170000,adult
Robert,3,Rio de Janeiro,150000,young
Karen,9,Sydney,85000,young
Linda,70,New York,200000,senior
Jessica,54,Sydney,30000,adult
Elizabeth,92,New York,145000,senior
John,27,Sydney,180000,adult
Christopher,99,Toronto,65000,senior
Susan,65,Moscow,90000,adult
John,92,New York,20000,senior
Mary,56,Cairo,95000,adult
William,89,Mumbai,175000,senior
James,2,New York,130000,young
Joseph,32,Mumbai,175000,adult
David,89,Sydney,155000,senior
John,16,Cape Town,40000,young
James,93,New York,135000,senior
Barbara,81,Moscow,175000,senior
Linda,85,Cairo,135000,senior
Linda,9,Cairo,85000,young
Thomas,80,Cape Town,115000,senior
William,81,Moscow,25000,senior
Mary,92,New York,105000,senior
John,45,Rio de Janeiro,95000,adult
Thomas,59,Tokyo,100000,adult
Robert,75,Sydney,90000,senior
Robert,24,Tokyo,115000,adult
Karen,81,New York,115000,senior
Joseph,52,Rio de Janeiro,70000,adult
Richard,22,Tokyo,110000,adult
Richard,16,Cairo,55000,young
David,17,Tokyo,185000,young
William,6,Rio de Janeiro,70000,young
Patricia,19,Toronto,65000,adult
Elizabeth,45,Paris,150000,adult
Joseph,73,Sydney,20000,senior
Jessica,95,Mumbai,190000,senior
Mary,52,Tokyo,45000,adult
Sarah,53,Mumbai,95000,adult
James,28,Moscow,150000,adult
James,30,New York,60000,adult
Christopher,39,Tokyo,20000,adult
Mary,27,Toronto,70000,adult
William,31,Mumbai,85000,adult
Joseph,32,Moscow,150000,adult
Christopher,76,Rio de Janeiro,70000,senior
Sarah,85,Mumbai,55000,senior
Mary,62,Mumbai,155000,adult
Susan,21,Mumbai,85000,adult
Joseph,12,Moscow,145000,young
David,8,Cairo,175000,young
Mary,43,Cairo,195000,adult
Linda,37,Moscow,120000,adult
James,68,Moscow,90000,senior
David,73,Toronto,80000,senior
Richard,58,Moscow,85000,adult
Robert,17,Cairo,130000,young
Mary,2,New York,25000,young
Linda,84,Tokyo,125000,senior
James,52,Rio de Janeiro,195000,adult
Susan,33,Mumbai,40000,adult
James,59,Mumbai,115000,adult
Robert,92,Paris,90000,senior
Linda,13,Mumbai,35000,young
James,76,Toronto,20000,senior
William,38,Tokyo,35000,adult
David,64,Rio de Janeiro,25000,adult
Susan,55,Toronto,115000,adult
Richard,9,Paris,125000,young
Thomas,7,New York,100000,young
Elizabeth,27,Sydney,190000,adult
Robert,31,Mumbai,75000,adult
Joseph,50,New York,105000,adult
Michael,19,Sydney,65000,adult
Christopher,74,Toronto,135000,senior
Jessica,7,Cairo,95000,young
John,30,Moscow,140000,adult
Barbara,97,New York,50000,senior
Thomas,8,Toronto,150000,young
Patricia,15,New York,95000,young
Robert,19,Moscow,160000,adult
Robert,13,New York,105000,young
David,31,Paris,70000,adult
Karen,1,Moscow,135000,young
Jennifer,30,New York,50000,adult
David,84,Toronto,30000,senior
Susan,62,Rio de Janeiro,100000,adult
Mary,84,Mumbai,65000,senior
Patricia,68,Rio de Janeiro,120000,senior
Christopher,52,Paris,195000,adult
Joseph,54,Paris,125000,adult
Mary,61,New York,95000,adult
Thomas,65,Sydney,30000,adult
Karen,9,Toronto,75000,young
James,20,New York,105000,adult
Michael,7,New York,160000,young
Michael,97,Cape Town,35000,senior
William,93,Sydney,50000,senior
Jessica,77,Paris,130000,senior
Jessica,40,Tokyo,110000,adult
John,68,Cape Town,100000,senior
Michael,39,Cape Town,75000,adult
Susan,9,Toronto,85000,young
Sarah,95,Cairo,200000,senior
Susan,78,Moscow,145000,senior
Barbara,80,Cape Town,140000,senior
Jennifer,65,Sydney,55000,adult
Sarah,74,Rio de Janeiro,95000,senior
Robert,63,Toronto,150000,adult
Barbara,17,Cairo,125000,young
Patricia,35,Tokyo,65000,adult
John,74,Cape Town,30000,senior
Elizabeth,68,Toronto,30000,senior
Barbara,49,Tokyo,65000,adult
Mary,2,Cape Town,85000,young
James,46,Sydney,175000,adult
Robert,73,Sydney,45000,senior
Christopher,30,Mumbai,60000,adult
John,96,Moscow,180000,senior
James,24,Rio de Janeiro,120000,adult
Sarah,29,Toronto,135000,adult
Barbara,70,Tokyo,190000,senior
Susan,54,Cairo,130000,adult
James,29,Cape Town,150000,adult
Thomas,52,Paris,55000,adult
John,50,Toronto,80000,adult
Joseph,53,Tokyo,165000,adult
Sarah,15,Toronto,90000,young
Christopher,48,Cape Town,80000,adult
Patricia,82,Tokyo,140000,senior
Linda,43,Sydney,30000,adult
Richard,47,New York,150000,adult
Richard,87,Tokyo,40000,senior
Linda,87,Toronto,165000,senior
James,67,Toronto,120000,senior
Joseph,4,Mumbai,25000,young
Mary,49,Rio de Janeiro,145000,adult
Jennifer,50,Tokyo,175000,adult
Karen,66,Moscow,65000,senior
Mary,1,Toronto,150000,young
Joseph,21,Cairo,45000,adult
Susan,70,Moscow,190000,senior
Richard,80,Mumbai,100000,senior
Karen,97,Tokyo,140000,senior
David,8,Toronto,160000,young
Michael,79,Rio de Janeiro,60000,senior
Sarah,80,Paris,180000,senior
Susan,43,Toronto,70000,adult
Jennifer,50,Sydney,50000,adult
Barbara,67,Paris,190000,senior
Sarah,31,Mumbai,90000,adult
Jennifer,78,Cape Town,45000,senior
Jessica,59,Paris,100000,adult
Christopher,21,Rio de Janeiro,50000,adult
Patricia,36,Rio de Janeiro,160000,adult
Jennifer,77,Moscow,175000,senior
Jessica,97,Mumbai,200000,senior
Richard,98,New York,120000,senior
Patricia,28,Mumbai,140000,adult
Mary,40,Paris,195000,adult
Jessica,68,Sydney,80000,senior
Jessica,96,Cape Town,110000,senior
Patricia,39,Tokyo,120000,adult
Richard,5,New York,20000,young
James,64,Mumbai,20000,adult
Joseph,64,Moscow,145000,adult
Jessica,20,Cape Town,25000,adult
Thomas,26,Tokyo,25000,adult
Robert,88,New York,50000,senior
Michael,11,Toronto,175000,young
Sarah,40,Tokyo,195000,adult
Susan,12,Paris,200000,young
Karen,60,Cairo,20000,adult
Elizabeth,78,Cape Town,165000,senior
Patricia,39,Cairo,135000,adult
Karen,86,Rio de Janeiro,150000,senior
Elizabeth,62,Paris,150000,adult
Mary,37,Paris,185000,adult
Christopher,65,Paris,50000,adult
Christopher,68,Paris,20000,senior
Susan,88,Toronto,170000,senior
Patricia,65,Cape Town,185000,adult
Jessica,76,Paris,115000,senior
Linda,40,Paris,85000,adult
Joseph,32,Mumbai,30000,adult
Joseph,67,Cape Town,145000,senior
Barbara,5,Cairo,165000,young
Karen,21,Cape Town,190000,adult
William,2,Rio de Janeiro,75000,young
John,72,Mumbai,100000,senior
Barbara,36,Tokyo,170000,adult
John,46,Toronto,165000,adult
Linda,20,New York,115000,adult
Jennifer,78,Cairo,30000,senior
Barbara,59,Toronto,105000,adult
David,93,Sydney,105000,senior
Joseph,48,Moscow,165000,adult
Robert,49,Sydney,175000,adult
Sarah,98,Rio de Janeiro,60000,senior
Christopher,66,Paris,200000,senior
John,83,Cape Town,80000,senior
William,87,Paris,120000,senior
Richard,71,Toronto,45000,senior
Thomas,90,New York,125000,senior
Thomas,60,Toronto,195000,adult
Mary,27,Cairo,115000,adult
Richard,36,Rio de Janeiro,90000,adult
Christopher,50,Toronto,125000,adult
James,61,Mumbai,125000,adult
James,31,Toronto,170000,adult
Mary,22,Mumbai,105000,adult
Elizabeth,13,Cairo,55000,young
Barbara,55,Mumbai,30000,adult
Sarah,55,Paris,170000,adult
David,65,Toronto,95000,adult
Patricia,46,Toronto,20000,adult
Joseph,91,Mumbai,155000,senior
Karen,67,New York,90000,senior
Michael,32,Mumbai,105000,adult
Robert,96,Sydney,150000,senior
Karen,61,Cape Town,130000,adult
Robert,92,Rio de Janeiro,190000,senior
Thomas,64,Paris,145000,adult
Joseph,77,Toronto,165000,senior
Joseph,26,Paris,45000,adult
Jennifer,66,Cape Town,140000,senior
Barbara,75,Cairo,160000,senior
Joseph,43,Paris,175000,adult
Joseph,42,Sydney,180000,adult
Sarah,4,New York,170000,young
Richard,22,Sydney,150000,adult
Mary,15,Tokyo,140000,young
James,10,Paris,115000,young
Linda,32,Moscow,115000,adult
Elizabeth,84,Paris,95000,senior
James,15,Sydney,25000,young
Joseph,92,Sydney,165000,senior
Elizabeth,83,Sydney,75000,senior
Sarah,14,Tokyo,35000,young
Jennifer,27,Toronto,130000,adult
Joseph,95,Cape Town,130000,senior
William,39,Sydney,120000,adult
John,7,Paris,160000,young
James,37,New York,80000,adult
James,27,Paris,175000,adult
Sarah,40,Paris,150000,adult
Richard,96,Tokyo,80000,senior
Jessica,36,Paris,125000,adult
Michael,18,Rio de Janeiro,50000,young
David,68,Moscow,180000,senior
Karen,20,Paris,40000,adult
Mary,57,Rio de Janeiro,60000,adult
Robert,3,Cairo,180000,young
Jessica,86,Toronto,25000,senior
Elizabeth,59,Toronto,70000,adult
Jessica,81,New York,90000,senior
David,8,Sydney,155000,young
John,76,Sydney,45000,senior
Jennifer,8,Rio de Janeiro,110000,young
Barbara,79,Cape Town,40000,senior
Sarah,35,Mumbai,80000,adult
Linda,86,Tokyo,95000,senior
Jennifer,62,Paris,35000,adult
Patricia,22,New York,105000,adult
Susan,5,Rio de Janeiro,185000,young
James,59,Cape Town,110000,adult
Barbara,83,Mumbai,195000,senior
John,23,Cairo,190000,adult
Patricia,73,Sydney,95000,senior
Michael,79,Mumbai,155000,senior
Linda,65,Mumbai,50000,adult
Barbara,97,Mumbai,105000,senior
Thomas,33,Rio de Janeiro,185000,adult
Patricia,1,Tokyo,110000,young
Sarah,62,Sydney,165000,adult
David,79,Paris,155000,senior
Barbara,87,Rio de Janeiro,130000,senior
Barbara,88,Sydney,25000,senior
Michael,88,Rio de Janeiro,185000,senior
Karen,99,Paris,70000,senior
Jessica,96,Paris,35000,senior
Richard,89,Toronto,155000,senior
James,96,Mumbai,25000,senior
Richard,52,Paris,120000,adult
Mary,50,Cairo,75000,adult
Jennifer,68,Tokyo,105000,senior
Thomas,56,Tokyo,85000,adult
Thomas,29,Sydney,90000,adult
Susan,37,Moscow,80000,adult
Mary,74,New York,100000,senior
Linda,48,Mumbai,95000,adult
Michael,28,Rio de Janeiro,145000,adult
Karen,29,Rio de Janeiro,85000,adult
Richard,98,Cape Town,155000,senior
Robert,17,New York,175000,young
Joseph,47,Paris,60000,adult
Jennifer,28,Paris,70000,adult
Susan,36,Toronto,65000,adult
Linda,95,New York,180000,senior
Robert,86,Tokyo,100000,senior
Barbara,30,Cairo,165000,adult
Robert,73,Toronto,95000,senior
Karen,21,New York,190000,adult
Elizabeth,90,Moscow,45000,senior
Elizabeth,46,Tokyo,60000,adult
Thomas,22,Sydney,115000,adult
Thomas,45,Sydney,80000,adult
David,94,Toronto,130000,senior
David,72,Sydney,70000,senior
Mary,70,Rio de Janeiro,40000,senior
Jennifer,16,Toronto,150000,young
Jessica,56,New York,60000,adult
David,20,Cape Town,25000,adult
Patricia,14,Rio de Janeiro,35000,young
Michael,13,Paris,25000,young
Thomas,95,Paris,190000,senior
Linda,37,Tokyo,35000,adult
Patricia,79,Cape Town,100000,senior
Karen,10,Rio de Janeiro,50000,young
Sarah,8,Cape Town,20000,young
Mary,79,Toronto,185000,senior
Jessica,73,Paris,185000,senior
Elizabeth,82,Cape Town,80000,senior
William,96,Tokyo,50000,senior
Jessica,35,Cairo,55000,adult
Jessica,94,Tokyo,165000,senior
Robert,59,Sydney,165000,adult
Sarah,11,New York,125000,young
Jessica,39,Cape Town,175000,adult
Patricia,19,Sydney,65000,adult
Jennifer,20,Toronto,165000,adult
Mary,40,Cairo,35000,adult
Sarah,91,Moscow,120000,senior
Linda,2,Paris,35000,young
Patricia,49,New York,50000,adult
Jessica,11,Mumbai,45000,young
John,67,Rio de Janeiro,165000,senior
John,71,Moscow,65000,senior
Mary,72,Cape Town,155000,senior
Robert,92,Mumbai,130000,senior
Mary,80,Cairo,130000,senior
Christopher,72,Sydney,165000,senior
Joseph,81,Mumbai,75000,senior
Susan,75,Cairo,65000,senior
Richard,3,Tokyo,160000,young
Jennifer,58,Sydney,155000,adult
Barbara,6,Cairo,100000,young
Elizabeth,68,Sydney,40000,senior
Robert,19,Sydney,180000,adult
James,24,Sydney,140000,adult
Linda,98,Rio de Janeiro,45000,senior
James,75,Cairo,25000,senior
Elizabeth,68,Paris,40000,senior
Thomas,58,Toronto,170000,adult
James,35,New York,200000,adult
Sarah,23,Cape Town,40000,adult
Thomas,38,Sydney,145000,adult
Michael,22,Cape Town,120000,adult
Michael,94,Paris,135000,senior
Thomas,12,Rio de Janeiro,200000,young
John,72,Tokyo,185000,senior
Michael,43,Rio de Janeiro,40000,adult
Richard,66,Toronto,110000,senior
Mary,29,Tokyo,95000,adult
Robert,18,Rio de Janeiro,50000,young
Susan,29,Tokyo,55000,adult
Patricia,13,Sydney,35000,young
Thomas,27,Tokyo,170000,adult
Christopher,23,Cape Town,85000,adult
David,38,Moscow,70000,adult
Joseph,54,Cape Town,55000,adult
Jessica,41,Sydney,45000,adult
Linda,59,Mumbai,55000,adult
Barbara,62,New York,180000,adult
Sarah,71,Rio de Janeiro,75000,senior
Barbara,87,Paris,55000,senior
Thomas,64,Tokyo,110000,adult
Christopher,49,Mumbai,120000,adult
Sarah,95,Tokyo,35000,senior
Linda,46,Sydney,185000,adult
Richard,46,Sydney,145000,adult
Sarah,86,New York,100000,senior
Patricia,65,Mumbai,40000,adult
John,25,Mumbai,110000,adult
Jessica,49,Toronto,35000,adult
Robert,26,Sydney,40000,adult
James,40,Cape Town,45000,adult
Elizabeth,24,Tokyo,120000,adult
Robert,87,Sydney,175000,senior
John,42,New York,60000,adult
John,40,Toronto,70000,adult
William,82,Rio de Janeiro,155000,senior
Barbara,81,Sydney,35000,senior
Elizabeth,22,Tokyo,125000,adult
Michael,9,Cairo,25000,young
Karen,77,Rio de Janeiro,80000,senior
Linda,89,Moscow,190000,senior
Elizabeth,23,Cairo,200000,adult
Jessica,72,Sydney,140000,senior
Karen,9,Cape Town,85000,young
Christopher,47,Cape Town,180000,adult
James,83,New York,200000,senior
Jennifer,89,Moscow,125000,senior
Mary,28,Rio de Janeiro,75000,adult
Karen,78,Cairo,185000,senior
Richard,4,Tokyo,190000,young
Thomas,16,Cairo,50000,young
Michael,17,Tokyo,70000,young
Elizabeth,50,Mumbai,115000,adult
Jessica,34,New York,50000,adult
Jennifer,52,Tokyo,200000,adult
Thomas,46,Sydney,40000,adult
Richard,58,Toronto,190000,adult
Karen,56,Rio de Janeiro,155000,adult
Richard,76,Toronto,30000,senior
Thomas,40,Tokyo,100000,adult
David,76,Rio de Janeiro,115000,senior
Christopher,58,Paris,105000,adult
Sarah,19,Cairo,200000,adult
Elizabeth,19,Cairo,175000,adult
John,74,Rio de Janeiro,25000,senior
Michael,81,Mumbai,120000,senior
Sarah,56,Rio de Janeiro,40000,adult
Susan,16,Sydney,65000,young
Susan,62,Mumbai,155000,adult
Elizabeth,76,Rio de Janeiro,120000,senior
Karen,17,Tokyo,55000,young
Richard,51,Moscow,190000,adult
Thomas,9,Tokyo,180000,young
Linda,75,Cape Town,40000,senior
Thomas,61,Sydney,170000,adult
Elizabeth,12,Cape Town,165000,young
Mary,79,Tokyo,125000,senior
Jessica,33,Tokyo,100000,adult
Christopher,97,Paris,25000,senior
Robert,19,New York,185000,adult
Richard,83,Tokyo,190000,senior
Michael,98,Cairo,110000,senior
William,47,Moscow,170000,adult
Richard,8,Cape Town,80000,young
Michael,39,Paris,60000,adult
Barbara,60,Tokyo,105000,adult
Joseph,5,Cape Town,150000,young
Jessica,88,Cairo,145000,senior
Mary,89,Cairo,20000,senior
Jennifer,66,New York,165000,senior
Sarah,43,Tokyo,195000,adult
Jessica,16,Toronto,145000,young
Karen,13,Mumbai,30000,young
Michael,54,Toronto,90000,adult
Sarah,4,Sydney,115000,young
Mary,18,Rio de Janeiro,170000,young
Richard,43,Cape Town,35000,adult
Robert,55,New York,185000,adult
Richard,8,Rio de Janeiro,150000,young
Mary,94,New York,60000,senior
Sarah,27,Rio de Janeiro,110000,adult
Mary,8,Tokyo,40000,young
Richard,74,Paris,35000,senior
Patricia,54,Cape Town,110000,adult
Patricia,66,Cairo,70000,senior
Karen,55,Sydney,170000,adult
Robert,49,Tokyo,185000,adult
Linda,57,Toronto,40000,adult
Jennifer,1,Tokyo,140000,young
Jennifer,32,Sydney,115000,adult
Susan,78,New York,90000,senior
Linda,30,Paris,90000,adult
Christopher,1,Tokyo,170000,young
Linda,20,Cairo,55000,adult
Mary,95,Moscow,120000,senior
Thomas,16,Toronto,80000,young
John,27,Rio de Janeiro,85000,adult
Sarah,54,Mumbai,130000,adult
William,38,Sydney,80000,adult
Michael,27,Cairo,95000,adult
Joseph,48,Rio de Janeiro,90000,adult
